suprenon	22869	1	1
arsenical	67756	1	1
skids	82498	0.895556	3
bitterly	30214	0.5432864	122
bobbie	45070	0.8405704	9
twofold	64502	0.7425483	15
mildews	50157	0.849687	9
garver	36442	0.8997098	5
produce	33155	0.3138284	2038
gravelly	41525	0.8296592	6
entertainer	73792	0.8296592	6
kerthunk	17699	0.895556	3
lapilli	7999	1	1
component	45883	0.5680163	127
billboards	32055	0.728378	20
pacis	27610	1	1
vp	64489	0.8997098	5
cannae	3585	0.895556	3
cockfight	84536	0.9465393	4
tomorrow	8914	0.4262936	566
hansom	13957	1	1
goodism	57076	1	1
fluently	88891	1	1
tipton	20269	1	2
disassembling	70018	0.8682063	4
announcer	53954	0.6653126	62
voltmeter	77555	0.7779475	31
blaspheming	64939	1	1
fujita	26896	1	5
polynucleotide	32643	1	1
queens	66185	0.6370296	56
intake	11184	0.6229764	127
certify	69264	0.7491074	14
patience	79805	0.5354872	141
pooley	75463	0.9465393	4
gobble	45122	0.7446498	16
blemish	84242	0.8682063	4
apprenticeships	17194	0.895556	3
palenque	18786	1	1
crudity	40610	0.895556	3
sleepiest	20286	1	1
reeve	30486	0.9524272	5
canebrake	20093	0.9341032	2
forced	83127	0.3781924	773
resold	70884	0.895556	3
liquidating	6320	0.8682063	4
sunburned	77528	0.7270116	19
sauteed	72237	1	2
stayed	62632	0.3959657	603
chiswell	37737	1	1
asperities	70141	1	1
barbershop	71886	0.7634371	15
chiffon	17584	0.873351	5
identifications	85416	0.8682063	4
tacit	41277	0.811839	12
cutthroat	68310	0.8023096	8
protectively	6579	0.9341032	2
fishless	34590	0.9341032	2
commonwealths	85375	0.873351	5
sarvice	37136	1	1
transform	76453	0.6572155	51
tacin	41287	1	2
amendable	66625	1	2
celebrationist	41572	1	1
carloadings	43977	1	2
dyak	63818	1	1
surged	31846	0.6798745	29
adsorbed	20578	0.8387874	10
remedying	69020	0.895556	3
ummayad	17066	1	1
flemish	71312	0.768907	15
scorchng	76056	1	1
sunshiny	80313	0.8469923	5
ovulates	59890	1	1
mollifying	1750	0.9341032	2
rader	68239	1	3
purgative	31204	1	1
ridgewood	76171	1	1
ordain	19397	0.8150042	7
fletch	68048	0.895556	3
coytmore	57871	1	1
predators	4062	0.6289148	78
wheatley	59189	0.8286958	15
audrey	6660	0.8206336	10
sedimentation	20226	0.9341032	2
monocots	24997	1	2
vaccinations	16460	0.8338319	7
propped	20922	0.6243592	52
somerville	8580	0.9011548	4
archaeologist	13223	0.7384018	17
revista	53274	1	1
showshoes	73542	1	1
undergraduates	71957	0.8296592	6
whitfield	60344	1	1
ironworker	9533	0.895556	3
ugo	39166	1	1
movieland	87982	1	1
unidimensional	86177	0.9341032	2
gunild	9458	1	1
moonstone	74881	1	2
lipton	20419	0.9394872	3
mystick	33763	1	1
animosity	8501	0.791112	9
luteinizing	78542	1	1
urticaria	9891	0.9011548	4
sapolio	4068	1	1
bittersweet	71292	0.8057557	9
consciousness	27254	0.5227661	236
leeve	61870	1	1
conservat	634	1	1
beegee	12009	0.9394872	3
bimini	58722	1	3
squatted	58775	0.6474749	46
bissau	4951	0.9349976	9
request	12042	0.5099794	242
heroine	38031	0.7662907	13
electrified	19133	0.767935	14
tyring	76895	1	1
ellipses	83923	0.8187838	8
croissant	35412	1	1
wormholes	28400	1	1
tatooine	54873	0.8997098	5
pathway	55700	0.6596605	60
epiphany	31670	0.895556	3
immoderate	35400	0.9341032	2
atrocities	31817	0.8023096	8
forearm	38053	0.6909363	34
traed	33110	1	1
sonograph	81193	1	2
woolly	67865	0.7080355	27
plac	30072	1	1
predictable	35171	0.6118887	62
hulser	14559	0.9394872	3
conscripted	82250	0.9341032	2
cantle	64659	0.9096587	5
clac	30762	1	1
unprejudiced	20496	0.9341032	2
nyerere	9008	1	2
neostigmine	52190	1	3
outrageousness	88893	1	1
constipation	3142	0.8338319	7
decorated	75775	0.5490186	128
macie	41419	0.9394872	3
swans	75698	0.7295654	26
feminine	45920	0.6515193	81
established	84456	0.3584989	987
rodolfa	82562	1	1
salomon	20436	0.8384984	12
refusal	68156	0.6618468	39
moolly	71421	0.9341032	2
nematode	8419	0.895556	3
preprinted	38001	0.8643307	9
lukannon	55171	1	1
liverpool	28354	0.7898734	12
apocryphal	55511	0.9341032	2
hyde	78308	0.7466345	23
vocationally	85387	0.895556	3
indoctrinates	46101	1	1
consequence	75130	0.5409239	131
interpreting	37466	0.6238189	55
watchmaker	38034	0.8469923	5
dearborn	17822	0.8185574	14
devastaing	11852	1	1
extrusions	27657	1	1
indoctrinated	46114	0.9341032	2
suppurated	66963	1	1
hotfoot	85134	0.9341032	2
bednarczyk	20847	1	3
outhouses	32462	0.895556	3
thumpus	46258	1	14
ethanal	33058	1	1
imbruted	51313	1	1
modernizing	20167	0.7747451	12
toying	13542	0.8682063	4
underbid	30891	0.9341032	2
eurylochus	80542	0.9394872	6
wunzh	5003	1	1
contraptions	35787	0.9394872	3
comparability	76162	1	1
maintan	36650	1	1
hwang	521	0.7840157	11
romero	57581	1	1
synagogues	76493	0.8682063	4
wellcome	65943	1	1
trenton	75821	0.7645856	17
teaspoonfuls	34129	0.9341032	2
romsky	17039	1	1
dilutionists	79064	0.9431231	7
eutuches	5982	1	1
embroidered	7352	0.6611146	38
headache	30185	0.601123	80
tangerine	88836	1	1
dolan	10251	0.895556	3
gulped	40234	0.6866681	27
lawrenceville	381	0.9341032	2
gassterilized	71769	1	1
disagreement	27609	0.597482	81
donning	58409	1	1
karlsevni	16392	1	1
valdez	72271	0.8536265	12
pendulum	86423	0.6903585	75
fazio	85198	0.9341032	2
sitters	6226	0.8203995	9
fallacies	13203	0.7951394	33
benito	37698	0.8124287	10
preadapted	76773	1	1
serrations	46236	1	1
assassin	23594	0.7637623	12
rand	45769	0.8208072	13
sand	45770	0.4092989	1117
wand	45774	0.7838163	16
hand	45775	0.2313173	4742
magnifying	40440	0.6574312	50
land	75260	0.2451665	6448
nand	45850	1	1
acuity	36506	0.895556	3
magnesia	26994	0.8244816	11
substantive	44129	0.7328765	25
eand	45783	1	1
brigid	18302	1	1
formaldehyde	16356	0.8604254	11
mousehole	49974	1	1
cranston	78802	0.873351	5
keimer	30374	1	1
modulus	16769	1	5
arecibo	35422	1	1
abilities	58916	0.4907076	300
minkowski	69870	1	1
nicaragua	38890	0.7469296	29
ethasulfate	71073	1	1
cultured	38075	0.6879174	28
icecap	79626	0.9038468	6
bazaar	23667	0.7547576	19
pablita	23338	1	11
peron	2270	0.9610106	7
dooley	85301	0.8202666	17
phat	36134	1	7
mattering	35752	1	2
tuseba	12125	1	2
kampen	79052	1	1
that	79157	0.02731527	112866
kwani	75850	1	11
onewho	53423	1	1
silanes	23710	1	1
mortifying	19846	0.8682063	4
chat	79168	0.6439617	45
delectable	69929	0.8469923	5
laurence	34446	0.8256081	10
aflutter	69816	1	1
dazed	60750	0.6978655	24
cooley	75814	0.8405704	9
hitters	6290	0.9011548	4
mayordomo	66377	1	1
coolly	75822	0.7306492	17
imagism	32172	0.895556	3
chosen	7916	0.4017127	634
greengrocer	88731	0.9341032	2
sonoran	70491	0.8526596	7
fmces	63627	1	1
glarin	41799	1	1
yeshiva	42591	0.873351	5
newscaster	80541	0.8068426	13
cornmeal	11516	0.7327252	23
unreacted	2741	0.9341032	2
cadge	63421	1	1
sunward	80050	1	1
passersby	64117	0.7720344	11
glomar	5314	0.9394872	3
cebuano	47621	1	2
lycopodium	76764	0.8714872	7
zaphod	23666	0.7557386	61
pretentions	55571	0.9341032	2
obserevd	68815	1	1
posit	57405	0.9341032	2
yahzick	87854	1	1
marianne	64134	0.8818812	6
sedatives	70922	0.7461543	17
ontogeny	82052	1	1
causally	14166	0.8516248	6
objection	54593	0.6745433	73
monongah	86792	1	2
scouts	87939	0.6628545	58
gratitude	59671	0.6402057	48
thrushes	42400	0.8338319	7
niceties	86519	0.8023096	8
nkashama	18089	0.9384479	20
anise	53460	1	3
expresses	88459	0.5915389	103
teodor	61709	0.9341032	2
euphorion	16299	1	1
nontechnical	17651	1	1
visas	59814	0.8405704	9
expressed	88464	0.4460946	381
smotcha	53677	1	1
affaires	22583	1	1
sahaptin	47768	1	1
timings	13653	1	2
invoice	75699	0.6870108	150
mandated	50364	0.728378	20
instititution	47562	0.9341032	2
uncircumcised	6404	1	1
zoonomia	22925	1	4
litters	2069	0.8187838	8
horseman	50387	0.7010477	33
harald	82340	0.8895084	11
spirituality	22314	0.9341032	2
street	7551	0.3173024	2142
facie	41658	0.9394872	3
gangling	85847	0.8682063	4
teece	39795	1	2
cantabrian	80266	1	1
mysteries	24500	0.6112774	72
semai	49203	1	2
evolving	61696	0.7151986	20
atlanitc	85330	1	1
rodinesque	17881	1	1
prosecution	14201	0.7088484	24
fooley	75930	0.9045277	7
sport	80700	0.515493	319
chloroform	87009	0.8785936	7
unemphatic	1109	1	1
orgy	25049	0.8682063	4
surrounding	12740	0.4591802	320
restoration	24143	0.6350033	64
researchers	33960	0.5110602	233
dropped	31435	0.3755289	773
holdhurst	46937	1	1
jitters	6386	0.9394872	3
twlight	72941	1	1
hers	9398	0.5281788	155
spirrit	10500	1	1
outweight	10171	1	1
resynthesizing	38180	1	1
outweighs	10172	0.8023096	8
bers	9404	1	1
dinghies	86999	1	1
shimmed	55047	0.9341032	2
braes	18246	0.9341032	2
roch	76991	0.895556	3
cropped	31458	0.7019116	23
anthems	5612	0.9341032	2
ahhn	21489	1	1
koch	76998	0.805765	22
loch	76999	0.7529059	52
noddle	46016	1	3
bezpecnost	36862	1	1
foch	77004	1	1
goch	77005	1	3
edelman	5762	1	1
sanity	30007	0.7252152	18
sawpit	18118	1	1
huertista	3412	1	1
killigrew	21837	1	3
chichesters	81814	1	1
resulting	30956	0.4552818	346
disuade	6584	0.9341032	2
omnibuses	73897	0.9341032	2
alerts	62338	0.9341032	2
polisher	68631	1	1
abundantly	59439	0.7561527	13
distinctive	67268	0.5517705	117
unfenced	12318	0.8469923	5
ordination	69879	0.8296592	6
aset	19522	1	1
obituary	21771	0.895556	3
newscasters	54429	0.8150042	7
expt	88487	1	1
slote	8555	1	7
obligiations	65328	1	1
hypertension	8384	0.7569249	24
outbursts	44556	0.7200751	19
estys	82420	1	1
nonvolatile	70537	0.9341032	2
salinities	77875	1	1
picket	88748	0.7159556	27
complicate	9047	0.8023096	8
asterias	25641	1	1
fairyland	44779	0.7810955	10
audiologists	68209	0.9341032	2
luminiferous	37070	1	1
neuropeptides	71450	1	1
rumney	39039	0.9341032	2
opossum	81982	0.7959969	11
interfaith	36086	1	1
donner	41133	0.8259267	9
redi	78740	0.8769289	11
moulders	22812	0.9341032	2
yamhill	72658	1	1
crenelated	19257	0.895556	3
boddle	251	1	1
counterstain	52852	0.9341032	2
serous	23631	0.9096587	5
lemay	38669	1	2
preprofessional	13804	1	1
varmints	57762	0.8516248	6
unison	45849	0.7305624	23
assuaged	42882	0.9341032	2
nonvoice	40425	1	1
jussac	11606	1	1
coverage	30248	0.6093481	115
spinster	19277	0.791112	9
avail	84403	0.7364126	16
brendon	76153	0.9096587	5
lepidodendron	58365	0.9341032	4
louvers	24567	1	1
discoverer	5632	0.723112	21
bitters	6499	1	1
norseman	50531	0.8516248	6
isogamous	414	1	1
clio	37487	0.9341032	2
mesenteric	31527	1	4
kemal	41097	0.9038468	6
plumpish	87388	1	1
pottery	18481	0.5634938	136
vanity	30103	0.7105067	46
waddel	42211	1	1
stupendous	21506	0.7364126	16
thrupplethwaite	55137	1	1
dilates	64136	0.8469923	5
spoonfuls	87369	0.7637623	12
bleeding	73360	0.5971633	123
armamentarium	8177	0.9341032	2
lebar	83146	1	1
ticket	88816	0.557665	165
superstations	49857	0.9341032	2
grandchild	12484	0.8057557	9
yri	32174	0.9465393	4
mismanaged	17552	0.9341032	2
pri	32180	0.9419257	10
editor	62273	0.5434673	192
bellesen	2507	1	2
sri	32182	0.783404	17
curiolike	9494	1	1
uri	32184	0.8530781	12
comfortabley	42511	1	1
iri	32187	1	1
lonesomely	33267	1	1
ori	32190	1	6
nonparty	44416	1	1
ari	32191	0.8033518	20
prescriptions	11976	0.7720344	11
cri	32192	1	1
dri	32193	1	1
intolerably	34308	0.8187838	8
indulgent	47617	0.8023096	8
repaved	18948	1	1
followers	72841	0.5261768	180
herons	23696	0.8057557	9
dissuaded	32835	0.895556	3
portals	10362	0.895556	3
heroes	23703	0.5487688	151
roar	70278	0.5171387	187
flustered	76954	0.7810955	10
dehavilland	28277	1	1
ps	26311	0.9341032	2
albeit	12341	0.7561527	13
mckiscos	86162	1	1
dysfunctional	6598	0.8682063	4
albert	12346	0.6130026	212
tearoom	33018	0.9341032	2
americn	48761	1	1
pelvis	37293	0.7295774	31
taeks	42312	1	1
petaluma	20773	1	6
perplex	7016	0.9341032	2
serial	50136	0.7440465	27
jamila	9513	1	1
handshakes	42260	0.9341032	2
untragic	1627	1	1
auspicious	54669	0.791112	9
eliminates	52287	0.6492268	44
aldan	44127	1	1
mouton	58091	1	1
petrasy	19384	1	1
handoffs	20834	0.9394872	3
masklike	17696	0.9341032	2
ralphy	60627	1	1
altricial	47318	1	1
convicts	33332	0.7728271	22
retouch	84668	0.9091426	7
underlay	33011	0.895556	3
blennerhassett	86907	1	1
clenching	42088	0.8469923	5
semipolar	55404	1	1
fleeting	59223	0.7151986	20
discontinuing	35006	1	1
unsuccesful	34746	1	1
corrugation	15562	1	2
euphemisms	84709	0.8997098	5
hoodman	16027	1	1
blackening	42711	1	1
perfection	37972	0.6012876	69
testifies	74210	1	1
vacuums	21585	1	1
skimp	21671	1	1
skims	21726	0.895556	3
arsonists	43558	1	1
widowhood	1025	0.873351	5
influenced	7135	0.45393	347
meinam	37743	1	1
paler	73534	0.7585212	14
pales	73535	0.895556	3
burleigh	79171	0.895556	3
sphagnidae	4858	1	1
slides	77801	0.619797	68
perspiration	78566	0.6184371	80
paley	73540	1	2
edsel	44463	0.9341032	2
boulders	79656	0.6209695	88
impinges	12290	0.9341032	2
paled	73547	0.7637623	12
elbert	12416	0.895556	3
pieronek	5642	1	1
cower	71143	0.9341032	2
blanchet	30252	1	1
paleo	73553	1	2
ingrates	75211	1	1
garaud	46789	1	1
aggrieved	81671	0.8296592	6
unworthiness	57696	0.9341032	2
moodily	53145	0.7637623	12
pubescence	31280	0.9394872	3
laffitte	72312	1	3
selves	37357	0.7903159	28
ketchup	43426	0.7727339	28
selvas	74884	1	1
samnites	52815	1	1
pinafore	54112	0.8023096	8
greediness	48840	1	1
upsetting	79148	0.6675903	33
clothe	13165	0.6866681	27
pleateau	85209	1	1
irritating	17413	0.7019116	23
tailings	7892	1	1
curvier	80727	1	1
quickens	21101	0.9394872	3
valkyrie	8028	1	1
foxgloves	72430	0.895556	3
fashionalbe	491	1	1
zest	54623	0.6978655	24
astride	7083	0.6978655	24
schoolteachers	14778	0.8682063	4
pest	54625	0.6576285	79
rest	54627	0.286538	2215
test	54628	0.3891779	1435
vest	54629	0.6900836	40
west	54630	0.3104236	2577
jest	54633	0.7000731	36
organocadmium	6363	1	1
lest	54635	0.6092277	65
nest	54636	0.5098023	388
fellowships	50443	0.9394872	3
incarnations	45201	1	1
caucasoid	43285	0.9341032	2
fest	54644	0.9341032	4
macqueen	80338	1	1
thio	20256	1	1
perennially	81106	1	1
sordo	76981	0.873351	5
megatherium	55420	0.9394872	3
ohio	66580	0.4856049	393
identifiers	20688	0.8698578	9
spheroid	38103	0.9394872	3
polliwog	66203	1	1
lodi	32981	1	2
rockery	82801	0.9394872	3
flecked	56076	0.7810955	10
omega	80425	1	3
talcotville	4766	1	1
prinicple	53205	1	1
sphenoid	38114	0.895556	3
harnessable	79555	1	1
intramuscularly	38055	0.9341032	2
stator	19856	0.8860266	12
leavenworth	34177	0.9011548	4
reradiates	67009	1	1
vincent	74782	0.7404013	25
unpleasantnesses	59422	1	1
doncaster	54122	0.895556	3
grasso	51241	0.9360175	5
lottery	18695	0.7942749	10
stephens	30246	0.8038108	16
pigeon	8415	0.6758999	48
deflates	4056	1	1
defrosting	39752	0.9341032	2
salem	73634	0.6819521	68
warders	44476	0.8682063	4
garments	58008	0.6108603	75
ss	26313	0.7556459	23
recklessly	42850	0.7720344	11
bricklayers	12392	0.7720344	11
contry	6242	1	1
manucia	75370	1	2
covert	8203	0.7802553	13
kaspar	23707	1	1
rales	73642	1	1
clubfoot	45287	0.895556	3
hords	57731	1	1
marsala	58846	1	1
floodlight	6438	0.895556	3
likeliest	8909	0.8682063	4
preoccupying	17040	1	1
vestiges	5646	0.8187838	8
horde	77040	0.8150042	7
wordy	77041	0.895556	3
jasper	23722	0.8014479	54
peasemarsh	74168	1	3
wedi	78744	1	3
wrongdoer	80872	1	1
ethnic	35484	0.5627646	183
words	77049	0.2756854	4753
currens	55144	1	1
dominique	50823	1	1
governement	74490	1	1
rossides	56840	1	1
organized	87716	0.3895094	750
extorted	33249	0.8682063	4
joanie	84452	0.8338319	7
sob	13193	0.7200751	19
toffee	49695	0.8682063	4
donations	25582	0.7408846	19
muscularis	88391	0.9341032	2
haley	73672	0.8550475	13
hydrophytes	67152	0.9394872	3
organizer	87728	0.7203433	25
streptococcic	44167	1	1
declares	6171	0.7061375	22
timing	75254	0.6048409	79
hales	35744	0.9341032	2
unfinished	39446	0.6755778	33
antigen	51422	0.8194709	15
tummyaches	86212	1	2
detroit	24748	0.5998579	156
choking	17248	0.655843	43
overcharged	60895	0.8296592	6
comptuer	61030	1	1
steiler	50246	1	1
astrodome	77534	0.9046726	9
steiner	79769	0.8975578	12
spearheaded	87613	1	1
wales	73697	0.6444985	85
waler	73698	1	1
walet	73700	1	1
lambaste	26120	1	1
eleanor	591	0.7160456	113
archbold	11004	1	1
kinnakeet	29221	1	1
coelenterates	13723	0.7906085	21
galore	54614	0.9341032	2
perlite	26577	0.9341032	2
pongidae	41174	1	1
selim	35697	0.9037271	20
lordy	77109	0.9394872	3
occupy	82691	0.5494918	134
vales	73710	0.895556	3
valet	73711	0.8023096	8
microfilm	87765	0.7908159	30
lords	77113	0.5831144	197
valeo	30179	0.9341032	2
sinews	60735	0.8296592	6
atmosheric	57223	1	1
karats	45381	1	1
trans	25575	0.6948117	39
easement	86463	1	1
discourse	19911	0.6898308	30
relic	35718	0.7561527	13
lambchops	51983	0.9341032	2
fritsch	81239	0.9524272	5
males	73731	0.5220296	278
pombal	12641	1	1
zags	45944	1	1
multiplication	30085	0.6899877	36
readers	64968	0.476562	484
hsiung	31639	1	1
rags	23589	0.631774	168
malea	73742	1	1
tags	45953	0.7090614	30
wags	23894	0.8682063	4
hags	45957	0.895556	3
jordy	22132	1	4
lags	2497	0.791112	9
adrenals	3474	1	1
plexiglass	48423	1	1
casper	23814	0.9465393	4
bags	45965	0.5107136	246
helix	75199	0.7641512	31
gags	50993	1	3
irrigating	73295	0.8023096	8
subdisciplines	12774	1	1
jordi	77160	0.9641808	8
necessities	85756	0.612809	67
diplomatic	3672	0.5837968	93
mfd	78737	1	3
meirw	73064	1	1
safrole	81092	1	1
primrose	29881	0.7747451	12
rainsquall	35980	1	1
fatback	23193	0.9341032	2
gropina	88121	1	1
northerly	81669	0.7637623	12
zoser	78504	0.9394872	3
tithes	9645	0.9341032	2
portuguese	43078	0.566399	187
coniraya	33785	1	1
approachability	56882	1	1
allegations	51323	0.8469923	5
watermelons	32932	0.841476	8
excavators	87481	1	1
genitalia	31262	0.895556	3
headers	42411	0.8085194	18
kafirs	52602	1	1
peacocks	78841	0.8338319	7
reincarnation	25187	0.8187838	8
victimless	24921	1	1
icetot	29609	0.9341032	2
poses	32868	0.6798745	29
goodman	16289	0.7441855	23
comets	62601	0.7270793	38
conservation	4429	0.5449649	220
digamma	71500	1	1
delves	10730	1	1
encapsulations	39178	1	1
posed	81711	0.6056872	66
inferior	18508	0.5559591	124
vs	26316	0.7443424	22
zerekore	39311	1	1
idi	7998	0.895556	3
joyous	72269	0.7252152	18
speedier	83920	0.895556	3
amperes	29010	0.7967046	13
growth	68924	0.3560665	1755
magaletti	9968	1	3
medieval	46401	0.537053	175
prudish	67600	1	1
bartram	61295	0.9394872	3
profligate	67735	0.9341032	2
tolchocks	79468	1	1
augury	52935	1	1
unhusked	25002	1	1
stokesie	16045	1	2
cityville	45049	1	4
scuffle	42706	0.7942749	10
socialites	76640	1	1
rodin	33643	1	1
funicular	57017	1	1
lelio	83455	1	2
camomile	87804	0.9341032	2
juenes	14032	1	1
exudate	59134	0.8682063	4
lelia	84193	1	1
steepness	31580	0.8150042	7
dyscrasias	12480	1	1
bancroft	15189	0.8106846	15
theorizing	4420	0.8597659	7
joffre	46995	1	1
cloath	8259	1	1
liners	60875	0.7252152	18
enantiomer	39262	1	1
leaders	49615	0.3729121	1229
linens	60878	0.7513345	15
mockingbird	66087	0.8244817	11
expressing	3889	0.5784603	87
parables	48374	0.8682063	4
cords	77269	0.6593127	64
tillis	2104	1	1
seraphina	78635	1	1
howeer	65938	1	1
philosopher	52028	0.5625867	135
ephemeral	37217	0.9341032	2
forums	41130	0.9341032	2
borda	35201	1	1
imperium	14192	1	2
raining	31801	0.579941	110
bracelet	9216	0.7242066	29
hygienists	40621	0.8569412	10
pygmies	31501	0.7579432	25
obsequious	24256	0.9341032	2
retied	58494	1	1
caleb	73906	0.6124564	105
marvelous	80995	0.5830048	87
bushcraft	78815	1	1
plantain	70346	0.8187838	8
morales	28306	0.8750951	10
thedivorce	37053	1	1
loosens	81924	0.791112	9
ovum	40355	0.7279301	35
nazareth	26650	0.8469923	5
dressy	40917	0.895556	3
roses	32970	0.5635163	125
sangamon	4701	1	1
baled	73921	1	1
flagellae	46781	1	1
rosen	66515	0.895556	3
childe	79346	1	2
creeds	55644	0.8469923	5
stepmom	85855	1	1
guion	80442	1	3
baler	73930	1	1
bales	73931	0.7254808	21
clarinetist	32681	1	1
creeks	55651	0.6834639	48
instigates	62666	1	1
rainsford	18361	0.8167514	55
sinfully	80103	1	1
creeps	28551	0.7425483	15
antismoking	54931	1	1
gordo	56783	1	2
visage	45985	0.8023096	8
animalcule	36599	1	1
midterms	42105	1	1
operated	82571	0.5125617	208
breeds	55661	0.6782886	46
feversihly	66857	1	1
hackney	45650	1	1
bostwick	41313	1	1
hepzie	61855	1	1
hoses	33008	0.6901943	42
advised	4372	0.5681463	98
orang	48068	0.9571656	6
glowglobes	11264	1	1
braver	75189	0.8469923	5
locust	47813	0.8682063	4
niners	12562	0.8469923	10
resplendent	79264	0.7810955	10
willis	36840	0.8485243	24
hosea	33019	0.9394872	3
forde	77354	1	1
hosed	33022	0.9341032	2
buenos	8943	0.7346585	31
motorcars	65758	0.8682063	8
progenitor	40353	1	1
sweetie	67884	0.8682063	4
ribosomes	3898	0.7614758	48
mutates	33588	1	1
pleven	43424	1	1
coffre	47104	1	1
replacement	78686	0.5809407	95
sublimely	82993	1	1
galen	73980	0.5586996	114
villus	2200	1	1
rehearsal	27694	0.6977569	68
modulator	13717	0.9038468	6
celia	35989	0.8254131	16
distances	33823	0.4749213	322
villas	2207	0.7967108	12
hasufel	7478	0.9341032	2
deface	44220	1	1
gales	85315	0.7747451	12
langlois	14836	1	1
caprices	13507	0.9341032	2
afteroon	21511	1	1
subverted	11869	0.9341032	2
pandas	76271	0.944868	15
diners	61007	0.8150042	7
faled	73997	0.8997098	5
belie	36006	0.9341032	2
seh	74049	1	1
teh	74050	0.9341032	2
greeks	55718	0.4974425	376
heh	66651	0.8099415	20
ieh	74054	1	1
greens	55720	0.6584626	59
mosey	33061	0.9341032	2
neh	67000	0.9011548	4
drang	53294	1	1
beh	74061	0.9394872	3
moses	33065	0.6317971	109
rajahs	75728	0.8682063	4
geh	74064	1	1
drank	54000	0.5043114	220
stanwyck	63736	0.9014896	11
hurard	43693	1	2
greets	55735	0.8150042	7
tufftown	12433	0.9394872	6
graver	75255	0.8469923	5
aelia	12101	1	1
ealer	74019	1	9
controlling	80549	0.5166954	227
trimers	16482	0.9341032	2
adjourning	19523	0.895556	3
crane	64982	0.6458771	86
irreversibly	85996	0.9341032	2
dressings	20871	0.7528869	16
loser	33086	0.7031542	27
loses	33087	0.5488079	127
anoint	86372	0.9341032	2
passaic	27184	1	1
cinemas	75413	0.895556	3
crank	64992	0.689779	42
notepad	23385	1	1
studdard	52238	1	1
absolutely	30845	0.4864365	234
photodiode	29798	1	1
bimonthly	80633	1	1
sombreros	12335	0.8597659	7
tamarisk	11317	1	1
told	20317	0.2387118	4240
mountain	7298	0.3674096	1420
wold	28569	0.895556	3
hold	20321	0.2965323	1991
brang	65007	1	1
ovary	26924	0.7085061	43
dorades	28445	1	1
mcnally	12680	1	3
sloops	59258	0.895556	3
octaves	48716	0.8516248	6
cold	29263	0.2891569	2940
imputation	24395	0.9341032	2
brant	57848	0.9011548	4
gold	20332	0.3706017	1820
carlyle	83238	1	1
zucc	31583	1	1
moonlighting	6382	0.9341032	2
undescribed	26370	0.8469923	5
nuclide	21239	0.873351	5
exemplify	68022	0.8023096	8
threesome	8547	1	1
swivel	36823	0.7425483	15
maladjustments	16578	1	1
josef	33141	0.7802553	13
douching	59934	1	1
tributyl	8920	1	1
slitted	84129	0.895556	3
providence	16232	0.6400054	55
parishioner	33516	0.8682063	4
felix	36088	0.7624651	57
feliz	20984	1	1
daydreamers	77824	1	1
felis	36092	0.9341032	2
charlatan	81993	1	1
szabad	59971	1	2
diastole	85820	0.895556	3
katshke	6297	1	1
sandls	76359	1	1
yogurt	85098	0.7441855	23
economist	83628	0.6359046	66
noncommitally	20517	1	1
rephrase	72474	0.895556	3
berliner	35646	1	1
activation	8652	0.7482156	21
linnaean	81655	0.9341032	2
depressive	3067	0.9394872	3
tryouts	47365	0.7503331	22
analysed	82271	1	1
grand	65073	0.4640052	373
teaspoon	43268	0.7531215	20
plumply	37850	1	1
metals	24812	0.4902067	548
filtering	78839	0.7297422	24
pq	40846	1	2
arrakeen	29072	1	1
nosed	33183	0.7019116	23
grant	64132	0.521679	283
vq	40630	1	1
iq	40853	0.6949236	98
frank	65087	0.4747489	528
uproars	51713	1	1
impersonal	38655	0.6570433	48
aq	41272	1	2
franc	64952	0.8707787	10
hooklike	17883	0.9341032	2
eq	40863	0.7248322	23
bernards	59244	0.8682063	4
nosey	33199	0.895556	3
franz	65096	0.7299314	33
patriots	9367	0.6411275	62
obviously	46665	0.4270843	435
forewarded	41405	1	1
dinginess	55009	0.9341032	2
hangout	67206	0.8338319	7
leprechauns	13761	0.895556	3
tator	56781	1	1
colourless	39429	0.8187838	8
pangs	74576	0.7491074	14
zorayah	54835	1	2
lampton	66709	1	1
corneja	24151	1	1
irrationally	32025	0.895556	3
wraith	69649	0.8682063	4
indistinguishably	18079	0.9341032	2
moorland	59862	0.9341032	2
indistinguishable	84199	0.7306492	17
mounted	5720	0.4900775	256
dosed	33218	1	1
avars	27036	0.9341032	2
communicator	21880	0.7467999	28
insisting	28228	0.695325	26
equitably	14233	0.895556	3
corticoids	44958	1	1
gentlewomen	53162	0.895556	3
muskrat	6485	0.8074542	10
offense	33359	0.6321561	85
unbiased	11203	0.8023096	8
mistyped	7154	1	1
timmus	47320	0.9156078	12
ls	26322	0.9011548	4
undergrowth	12491	0.6964305	27
determinate	80171	0.8682063	4
agriculturalists	49491	0.895556	3
babysitting	54417	0.7747452	12
benbow	40771	0.9341032	2
arachnoid	56322	0.9341032	2
pus	66550	0.767935	14
rus	66551	1	2
sus	66552	1	2
goldenrod	20559	0.7903932	13
hus	85310	0.9341032	2
jus	66557	0.873351	5
mus	66559	0.8469923	5
ous	66561	0.9524272	5
sleepwalkers	31003	0.9341032	2
bus	66563	0.4641851	860
irascibility	60612	1	1
edie	36071	0.9343146	15
contumelious	77797	1	1
gus	66566	0.7236297	108
kilmurrage	9840	1	1
urobilinogen	50167	1	3
resigns	22	0.8682063	4
